,Date,Open,High,Low,Close,Adj Close,Volume
2975,"Aug 9, 2012",91.97,92.55,91.75,91.88,91.88,3912
2976,"Aug 8, 2012",90.63,92.22,90.63,91.57,91.57,7298
2977,"Aug 7, 2012",89.65,90.8,89.4,89.93,89.93,6922
2978,"Aug 6, 2012",89.65,90.15,88.6,88.72,88.72,7411
2979,"Aug 3, 2012",91.85,92.18,89.28,89.55,89.55,7484
2980,"Aug 2, 2012",93.25,93.72,91.07,91.6,91.6,10429
2981,"Aug 1, 2012",93.1,93.5,92.63,93.2,93.2,8688
2982,"Jul 31, 2012",94.43,95.0,92.47,92.95,92.95,8790
2983,"Jul 30, 2012",95.2,95.2,94.2,94.55,94.55,6672
2984,"Jul 27, 2012",96.18,96.6,94.8,95.2,95.2,9421
2985,"Jul 26, 2012",94.82,96.5,94.75,95.8,95.8,8681
2986,"Jul 25, 2012",93.3,94.95,93.15,94.55,94.55,9514
2987,"Jul 24, 2012",93.55,93.57,92.43,92.93,92.93,8994
2988,"Jul 23, 2012",93.35,93.97,93.1,93.32,93.32,6369
2989,"Jul 20, 2012",92.8,94.25,92.65,93.7,93.7,10534
2990,"Jul 19, 2012",93.38,94.25,92.72,93.05,93.05,14322
2991,"Jul 18, 2012",90.22,92.95,88.65,92.63,92.63,23782
2992,"Jul 17, 2012",90.32,90.9,89.88,89.95,89.95,16345
2993,"Jul 16, 2012",97.0,97.45,96.93,97.07,97.07,19707
2994,"Jul 13, 2012",96.93,97.47,96.85,97.22,97.22,4378
2995,"Jul 12, 2012",96.38,97.4,96.25,97.3,97.3,4522
2996,"Jul 11, 2012",95.97,96.32,95.55,95.95,95.95,5371
2997,"Jul 10, 2012",95.82,96.45,95.5,95.53,95.53,8901
2998,"Jul 9, 2012",96.53,97.22,95.8,96.8,96.8,8634
2999,"Jul 6, 2012",96.43,97.03,96.2,96.22,96.22,6935
3000,"Jul 5, 2012",96.18,96.68,95.35,95.82,95.82,8341
3001,"Jul 3, 2012",96.2,97.07,95.82,96.88,96.88,6457
3002,"Jul 2, 2012",96.93,97.72,95.7,96.9,96.9,6865
3003,"Jun 29, 2012",96.6,96.95,95.88,96.63,96.63,9274
3004,"Jun 28, 2012",95.4,97.05,95.32,96.72,96.72,12346
3005,"Jun 27, 2012",93.4,96.28,93.07,95.57,95.57,11315
3006,"Jun 26, 2012",93.47,93.8,92.5,93.65,93.65,8482
3007,"Jun 25, 2012",95.1,95.6,92.9,93.35,93.35,10944
3008,"Jun 22, 2012",95.15,95.45,94.15,94.93,94.93,8941
3009,"Jun 21, 2012",94.82,95.8,94.5,95.6,95.6,11002
3010,"Jun 20, 2012",95.15,95.6,94.57,94.75,94.75,11803
3011,"Jun 19, 2012",95.43,95.85,94.9,95.1,95.1,15798
3012,"Jun 18, 2012",93.72,95.9,93.72,95.45,95.45,19885
3013,"Jun 15, 2012",94.53,94.72,92.85,93.03,93.03,18074
3014,"Jun 14, 2012",94.2,94.75,94.1,94.75,94.75,20334
3015,"Jun 13, 2012",93.43,94.35,93.2,93.97,93.97,2616
3016,"Jun 12, 2012",93.45,93.55,93.18,93.53,93.53,2458
3017,"Jun 11, 2012",93.05,93.53,92.82,93.32,93.32,3851
3018,"Jun 8, 2012",92.65,93.65,92.5,93.03,93.03,6009
3019,"Jun 7, 2012",91.95,93.47,91.82,93.07,93.07,7372
3020,"Jun 6, 2012",91.0,92.2,90.8,91.95,91.95,7647
3021,"Jun 5, 2012",90.65,91.25,90.53,91.1,91.1,6359
3022,"Jun 4, 2012",90.7,91.72,90.38,91.2,91.2,9318
3023,"Jun 1, 2012",90.0,90.93,89.2,90.72,90.72,10870
3024,"May 31, 2012",87.47,89.97,87.47,89.8,89.8,21800
3025,"May 30, 2012",86.35,87.72,85.88,87.18,87.18,11872
3026,"May 29, 2012",85.5,86.53,85.43,86.35,86.35,8897
3027,"May 25, 2012",84.25,85.45,84.2,85.2,85.2,10628
3028,"May 24, 2012",84.22,84.6,83.9,84.2,84.2,13677
3029,"May 23, 2012",85.22,85.25,84.03,84.43,84.43,22849
3030,"May 22, 2012",86.53,86.82,85.05,85.82,85.82,18789
3031,"May 21, 2012",87.5,87.53,86.53,86.7,86.7,12110
3032,"May 18, 2012",87.68,87.95,86.8,87.43,87.43,14629
3033,"May 17, 2012",86.38,87.85,86.25,87.43,87.43,23123
3034,"May 16, 2012",86.5,86.75,85.85,86.5,86.5,18979
3035,"May 15, 2012",85.85,86.93,85.55,86.4,86.4,25697
3036,"May 14, 2012",79.53,79.53,79.22,79.35,79.35,24201
3037,"May 11, 2012",79.85,79.9,79.38,79.53,79.53,425
3038,"May 10, 2012",79.85,79.93,79.3,79.8,79.8,241
3039,"May 9, 2012",80.45,80.47,79.63,80.07,80.07,686
3040,"May 8, 2012",79.72,80.65,79.47,80.25,80.25,361
3041,"May 7, 2012",79.95,80.28,78.57,80.05,80.05,373
3042,"May 4, 2012",80.75,80.75,78.9,79.8,79.8,642
3043,"May 3, 2012",81.7,82.1,80.8,81.3,81.3,649
3044,"May 2, 2012",82.7,83.25,80.88,81.28,81.28,820
3045,"May 1, 2012",83.57,84.0,82.8,83.0,83.0,431
3046,"Apr 30, 2012",85.13,85.13,83.38,83.68,83.68,852
3047,"Apr 27, 2012",86.35,86.35,85.28,85.5,85.5,536
3048,"Apr 26, 2012",86.9,87.32,86.05,86.8,86.8,481
3049,"Apr 25, 2012",87.03,87.43,86.6,87.13,87.13,444
3050,"Apr 24, 2012",87.65,87.8,86.13,86.6,86.6,456
3051,"Apr 23, 2012",87.25,88.03,86.53,88.03,88.03,566
3052,"Apr 20, 2012",88.35,88.38,86.95,87.5,87.5,544
3053,"Apr 19, 2012",87.47,88.47,87.25,88.47,88.47,576
3054,"Apr 18, 2012",88.53,89.0,86.82,87.25,87.25,660
3055,"Apr 17, 2012",89.07,89.8,87.68,89.8,89.8,512
3056,"Apr 16, 2012",82.75,82.82,82.18,82.3,82.3,439
3057,"Apr 13, 2012",83.3,83.3,82.53,82.75,82.75,3174
3058,"Apr 12, 2012",83.6,83.8,83.15,83.53,83.53,2370
3059,"Apr 11, 2012",83.05,83.75,82.95,83.18,83.18,4281
3060,"Apr 10, 2012",84.15,84.4,82.9,83.8,83.8,7159
3061,"Apr 9, 2012",84.63,85.03,84.15,84.43,84.43,4686
3062,"Apr 5, 2012",84.35,84.8,84.28,84.5,84.5,8092
3063,"Apr 4, 2012",83.93,84.5,83.63,83.85,83.85,5528
3064,"Apr 3, 2012",84.68,84.68,83.82,84.03,84.03,3930
3065,"Apr 2, 2012",83.53,84.85,83.18,84.72,84.72,4715
3066,"Mar 30, 2012",82.85,83.72,82.85,83.43,83.43,5462
3067,"Mar 29, 2012",83.5,83.85,82.8,83.03,83.03,10423
3068,"Mar 28, 2012",84.8,84.93,83.4,83.78,83.78,11579
3069,"Mar 27, 2012",84.9,85.47,84.47,84.8,84.8,10976
3070,"Mar 26, 2012",84.95,85.0,84.32,84.88,84.88,9836
3071,"Mar 23, 2012",85.35,85.38,84.35,85.03,85.03,7306
3072,"Mar 22, 2012",84.9,85.78,84.88,85.4,85.4,7384
3073,"Mar 21, 2012",84.7,85.6,84.53,84.97,84.97,13035
3074,"Mar 20, 2012",85.75,85.8,84.57,84.95,84.95,13509
3075,"Mar 19, 2012",86.1,86.32,85.7,86.03,86.03,14210
3076,"Mar 16, 2012",86.85,86.93,85.82,85.88,85.88,13244
3077,"Mar 15, 2012",87.72,88.0,86.82,86.9,86.9,14017
3078,"Mar 14, 2012",87.68,87.88,87.32,87.4,87.4,14844
3079,"Mar 13, 2012",87.45,87.93,86.88,87.68,87.68,24640
3080,"Mar 12, 2012",87.78,87.8,86.7,87.3,87.3,23392
3081,"Mar 9, 2012",87.35,87.97,87.03,87.82,87.82,25059
3082,"Mar 8, 2012",87.38,88.15,87.22,87.75,87.75,28488
3083,"Mar 7, 2012",87.07,87.57,86.63,87.35,87.35,33090
3084,"Mar 6, 2012",89.22,89.22,86.63,86.78,86.78,35307
3085,"Mar 5, 2012",90.4,90.43,89.18,89.43,89.43,19576
3086,"Mar 2, 2012",90.2,90.72,90.2,90.43,90.43,22573
3087,"Mar 1, 2012",88.85,90.47,88.25,90.2,90.2,22724
3088,"Feb 29, 2012",88.32,89.53,87.7,89.43,89.43,23985
3089,"Feb 28, 2012",88.55,88.8,87.78,88.03,88.03,17498
3090,"Feb 27, 2012",89.72,89.72,88.4,88.65,88.65,16578
3091,"Feb 24, 2012",89.8,90.35,89.65,89.72,89.72,14908
3092,"Feb 23, 2012",90.25,90.57,89.4,89.6,89.6,20340
3093,"Feb 22, 2012",89.82,90.97,89.7,90.32,90.32,16655
3094,"Feb 21, 2012",90.2,90.28,89.53,89.82,89.82,12378
3095,"Feb 17, 2012",89.97,90.68,89.7,90.38,90.38,13187
3096,"Feb 16, 2012",89.7,90.55,89.65,90.22,90.22,17742
3097,"Feb 15, 2012",89.63,89.8,88.88,88.9,88.9,15282
3098,"Feb 14, 2012",87.03,87.2,86.97,87.1,87.1,17382
3099,"Feb 13, 2012",87.03,87.3,86.9,86.97,86.97,1893
3100,"Feb 10, 2012",87.15,87.25,86.72,86.85,86.85,3524
3101,"Feb 9, 2012",86.45,87.3,86.4,87.3,87.3,4111
3102,"Feb 8, 2012",86.78,86.78,86.18,86.28,86.28,4385
3103,"Feb 7, 2012",86.78,86.93,86.18,86.18,86.18,7822
3104,"Feb 6, 2012",87.35,87.4,86.72,87.13,87.13,3133
3105,"Feb 3, 2012",87.45,87.97,87.45,87.53,87.53,2476
3106,"Feb 2, 2012",87.5,87.78,87.2,87.57,87.57,6168
3107,"Feb 1, 2012",87.72,88.2,87.1,87.63,87.63,8492
3108,"Jan 31, 2012",86.72,87.8,86.72,87.53,87.53,8409
3109,"Jan 30, 2012",86.28,86.85,85.72,86.45,86.45,7372
3110,"Jan 27, 2012",86.35,86.75,85.82,86.68,86.68,10203
3111,"Jan 26, 2012",86.32,87.22,85.6,85.95,85.95,14869
3112,"Jan 25, 2012",86.0,87.35,85.97,86.63,86.63,10388
3113,"Jan 24, 2012",86.32,86.88,85.55,86.03,86.03,16936
3114,"Jan 23, 2012",85.75,86.68,85.68,86.47,86.47,12379
3115,"Jan 20, 2012",85.63,86.2,85.07,85.32,85.32,13050
3116,"Jan 19, 2012",86.45,86.78,85.28,85.4,85.4,16322
3117,"Jan 18, 2012",85.85,86.8,85.85,86.28,86.28,14316
3118,"Jan 17, 2012",85.8,86.25,85.47,85.78,85.78,16855
3119,"Jan 13, 2012",84.28,85.82,84.15,85.6,85.6,32035
3120,"Jan 12, 2012",82.97,84.38,82.95,83.95,83.95,24560
3121,"Jan 11, 2012",83.9,84.0,82.78,82.9,82.9,24482
3122,"Jan 10, 2012",83.72,84.4,83.43,84.3,84.3,23543
3123,"Jan 9, 2012",84.15,84.2,83.05,83.38,83.38,25490
3124,"Jan 6, 2012",83.85,84.57,83.85,83.9,83.9,17094
3125,"Jan 5, 2012",85.1,85.1,83.65,83.85,83.85,21296
3126,"Jan 4, 2012",85.8,86.0,84.57,85.18,85.18,15580
3127,"Jan 3, 2012",84.72,85.65,84.72,85.53,85.53,16788
3128,"Dec 30, 2011",84.53,85.07,84.25,84.3,84.3,13109
3129,"Dec 29, 2011",85.35,85.47,83.85,83.97,83.97,15279
3130,"Dec 28, 2011",85.88,86.53,85.07,85.55,85.55,12003
3131,"Dec 27, 2011",85.85,85.95,85.32,85.75,85.75,8062
3132,"Dec 23, 2011",84.6,86.07,84.53,85.85,85.85,12963
3133,"Dec 22, 2011",83.5,84.7,83.38,84.55,84.55,14068
3134,"Dec 21, 2011",83.97,84.05,83.28,83.28,83.28,12170
3135,"Dec 20, 2011",84.28,84.35,83.78,84.1,84.1,10514
3136,"Dec 19, 2011",83.2,84.75,83.15,84.35,84.35,14852
3137,"Dec 16, 2011",85.45,85.47,82.63,83.15,83.15,20506
3138,"Dec 15, 2011",86.38,86.45,85.35,85.43,85.43,15133
3139,"Dec 14, 2011",85.75,85.8,85.55,85.7,85.7,12013
3140,"Dec 13, 2011",86.1,86.15,85.63,85.8,85.8,1909
3141,"Dec 12, 2011",85.75,86.22,85.7,86.22,86.22,3687
3142,"Dec 9, 2011",85.3,85.65,85.2,85.4,85.4,3630
3143,"Dec 8, 2011",85.75,85.95,84.82,84.82,84.82,5571
3144,"Dec 7, 2011",86.45,86.5,85.75,86.0,86.0,5102
3145,"Dec 6, 2011",85.2,86.7,85.03,86.15,86.15,8113
3146,"Dec 5, 2011",86.35,86.35,84.8,85.3,85.3,6392
3147,"Dec 2, 2011",87.6,87.72,86.2,86.25,86.25,6857
3148,"Dec 1, 2011",88.18,88.47,87.45,87.57,87.57,5091
3149,"Nov 30, 2011",87.93,88.7,87.72,88.18,88.18,7082
3150,"Nov 29, 2011",87.7,88.07,87.4,88.0,88.0,6249
3151,"Nov 28, 2011",88.38,88.4,87.43,87.55,87.55,5794
3152,"Nov 25, 2011",88.25,88.4,87.9,88.3,88.3,4548
3153,"Nov 23, 2011",87.82,88.15,87.13,88.05,88.05,7170
3154,"Nov 22, 2011",87.68,88.07,87.5,87.82,87.82,7678
3155,"Nov 21, 2011",87.47,87.95,87.15,87.95,87.95,7138
3156,"Nov 18, 2011",87.35,87.65,86.78,87.47,87.47,10177
3157,"Nov 17, 2011",85.75,87.63,85.35,87.45,87.45,16180
3158,"Nov 16, 2011",86.4,86.4,85.3,85.55,85.55,15283
3159,"Nov 15, 2011",87.0,87.28,85.5,86.45,86.45,19733
3160,"Nov 14, 2011",86.6,87.35,86.2,86.57,86.57,14859
3161,"Nov 11, 2011",85.95,86.75,85.45,86.45,86.45,19671
3162,"Nov 10, 2011",85.15,87.1,85.05,85.75,85.75,30693
3163,"Nov 9, 2011",85.22,85.6,84.78,85.15,85.15,23068
3164,"Nov 8, 2011",85.72,85.72,85.13,85.22,85.22,24263
3165,"Nov 7, 2011",86.9,86.9,85.4,85.63,85.63,27886
3166,"Nov 4, 2011",86.8,87.13,86.03,86.85,86.85,15789
3167,"Nov 3, 2011",86.78,87.3,85.78,86.6,86.6,17150
3168,"Nov 2, 2011",88.0,88.18,86.75,86.88,86.88,15343
3169,"Nov 1, 2011",87.57,88.9,86.6,87.55,87.55,17032
3170,"Oct 31, 2011",86.68,88.45,86.55,87.47,87.47,17106
3171,"Oct 28, 2011",87.1,87.43,86.6,86.68,86.68,14658
3172,"Oct 27, 2011",87.18,88.1,86.5,86.65,86.65,19553
3173,"Oct 26, 2011",87.38,87.85,86.85,87.03,87.03,18957
3174,"Oct 25, 2011",88.82,89.05,87.22,87.85,87.85,18341
3175,"Oct 24, 2011",89.53,89.8,88.45,88.82,88.82,14316
3176,"Oct 21, 2011",89.97,90.47,89.03,89.65,89.65,12979
3177,"Oct 20, 2011",90.55,90.85,88.78,89.97,89.97,15487
3178,"Oct 19, 2011",91.03,91.35,89.93,90.07,90.07,19102
3179,"Oct 18, 2011",90.63,91.47,90.3,90.95,90.95,17296
3180,"Oct 17, 2011",90.18,91.15,89.45,90.7,90.7,21581
3181,"Oct 14, 2011",93.3,93.65,93.18,93.57,93.57,21649
3182,"Oct 13, 2011",92.28,93.28,92.2,93.0,93.0,2424
3183,"Oct 12, 2011",92.3,92.43,91.65,92.13,92.13,3313
3184,"Oct 11, 2011",92.78,92.78,92.0,92.13,92.13,5283
3185,"Oct 10, 2011",94.22,94.43,92.57,93.03,93.03,4704
3186,"Oct 7, 2011",94.6,94.85,94.15,94.68,94.68,4718
3187,"Oct 6, 2011",94.07,94.9,94.0,94.75,94.75,3815
3188,"Oct 5, 2011",93.45,94.35,93.4,93.68,93.68,5871
3189,"Oct 4, 2011",93.45,93.7,93.13,93.4,93.4,4599
3190,"Oct 3, 2011",93.4,93.7,92.53,93.13,93.13,8270
3191,"Sep 30, 2011",91.05,93.38,90.68,93.38,93.38,11195
3192,"Sep 29, 2011",88.45,91.32,88.22,90.38,90.38,12397
3193,"Sep 28, 2011",88.7,88.97,87.65,88.78,88.78,7380
3194,"Sep 27, 2011",88.7,89.57,88.5,88.63,88.63,7942
3195,"Sep 26, 2011",88.97,88.97,88.05,88.5,88.5,8655
3196,"Sep 23, 2011",88.63,89.07,88.22,88.8,88.8,10717
3197,"Sep 22, 2011",89.0,89.0,87.6,88.35,88.35,13853
3198,"Sep 21, 2011",89.1,89.82,88.55,89.28,89.28,11493
3199,"Sep 20, 2011",87.78,89.3,87.53,89.03,89.03,17122
3200,"Sep 19, 2011",87.5,87.82,86.75,87.65,87.65,16014
3201,"Sep 16, 2011",89.2,89.6,87.35,87.35,87.35,14924
3202,"Sep 15, 2011",88.8,89.5,88.63,89.0,89.0,20170
3203,"Sep 14, 2011",87.38,88.95,87.07,88.45,88.45,22686
3204,"Sep 13, 2011",86.82,87.85,86.75,87.15,87.15,23000
3205,"Sep 12, 2011",86.9,87.4,86.3,86.68,86.68,17555
3206,"Sep 9, 2011",86.6,87.65,85.97,87.25,87.25,24306
3207,"Sep 8, 2011",85.13,86.8,85.13,86.8,86.8,24969
3208,"Sep 7, 2011",83.6,85.32,83.35,84.85,84.85,21355
3209,"Sep 6, 2011",85.4,85.5,83.07,83.35,83.35,21430
3210,"Sep 2, 2011",84.95,86.22,84.55,85.8,85.8,14355
3211,"Sep 1, 2011",85.25,85.68,84.45,85.18,85.18,22289
3212,"Aug 31, 2011",85.47,85.93,85.03,85.5,85.5,19057
3213,"Aug 30, 2011",86.2,86.47,85.4,85.7,85.7,16727
3214,"Aug 29, 2011",87.43,87.43,86.18,86.4,86.4,12968
3215,"Aug 26, 2011",87.2,87.72,86.72,87.1,87.1,15328
3216,"Aug 25, 2011",87.18,87.9,86.85,87.22,87.22,19748
3217,"Aug 24, 2011",88.25,88.55,87.05,87.05,87.05,15322
3218,"Aug 23, 2011",88.5,88.75,87.65,88.22,88.22,12359
3219,"Aug 22, 2011",88.55,89.35,88.35,89.0,89.0,10422
3220,"Aug 19, 2011",86.75,88.7,86.15,88.38,88.38,13475
3221,"Aug 18, 2011",87.82,87.82,86.4,86.82,86.82,16017
3222,"Aug 17, 2011",89.18,89.2,87.3,87.4,87.4,17662
3223,"Aug 16, 2011",90.22,90.7,88.8,89.4,89.4,14276
3224,"Aug 15, 2011",89.65,90.3,89.45,89.97,89.97,19499
3225,"Aug 12, 2011",107.2,107.47,107.0,107.45,107.45,12717
3226,"Aug 11, 2011",106.25,107.35,106.0,107.2,107.2,3583
3227,"Aug 10, 2011",105.78,106.3,105.47,106.28,106.28,3615
3228,"Aug 9, 2011",105.2,105.9,104.55,105.4,105.4,5754
3229,"Aug 8, 2011",105.0,105.57,104.5,104.93,104.93,7279
3230,"Aug 5, 2011",105.03,106.0,104.75,104.93,104.93,4348
3231,"Aug 4, 2011",104.75,106.03,104.53,105.55,105.55,5781
3232,"Aug 3, 2011",103.8,104.72,102.5,104.65,104.65,6149
3233,"Aug 2, 2011",103.4,104.03,103.32,103.8,103.8,3929
3234,"Aug 1, 2011",102.88,104.0,102.4,103.1,103.1,4452
3235,"Jul 29, 2011",102.47,102.82,101.53,102.78,102.78,5181
3236,"Jul 28, 2011",101.47,102.8,101.35,102.47,102.47,9019
3237,"Jul 27, 2011",100.72,101.97,100.15,101.93,101.93,11349
3238,"Jul 26, 2011",101.1,101.13,98.65,100.47,100.47,11224
3239,"Jul 25, 2011",100.72,101.55,100.15,100.93,100.93,8819
3240,"Jul 22, 2011",98.4,101.1,98.4,100.82,100.82,12741
3241,"Jul 21, 2011",98.0,98.85,97.68,98.1,98.1,8042
3242,"Jul 20, 2011",99.3,99.65,97.53,97.85,97.85,11588
3243,"Jul 19, 2011",98.7,100.32,98.65,99.65,99.65,12229
3244,"Jul 18, 2011",99.53,100.0,96.55,98.45,98.45,14033
3245,"Jul 15, 2011",95.25,95.47,95.03,95.15,95.15,15066
3246,"Jul 14, 2011",95.3,95.6,95.05,95.1,95.1,881
3247,"Jul 13, 2011",95.28,95.75,95.28,95.6,95.6,1554
3248,"Jul 12, 2011",96.0,96.0,95.13,95.15,95.15,4444
3249,"Jul 11, 2011",95.88,96.93,95.32,96.13,96.13,5254
3250,"Jul 8, 2011",96.72,96.8,95.88,95.88,95.88,6364
3251,"Jul 7, 2011",96.35,97.78,96.15,97.15,97.15,7779
3252,"Jul 6, 2011",95.93,96.35,95.63,96.03,96.03,3462
3253,"Jul 5, 2011",95.4,96.2,94.78,95.78,95.78,4301
3254,"Jul 1, 2011",94.07,95.53,93.88,95.5,95.5,5176
3255,"Jun 30, 2011",95.13,96.03,93.97,94.4,94.4,8330
3256,"Jun 29, 2011",93.95,95.6,93.57,95.22,95.22,5515
3257,"Jun 28, 2011",94.35,94.7,93.6,94.38,94.38,6024
3258,"Jun 27, 2011",95.78,95.78,93.65,94.15,94.15,8173
3259,"Jun 24, 2011",97.4,98.1,95.55,96.0,96.0,6941
3260,"Jun 23, 2011",97.5,97.97,96.03,97.0,97.0,8206
3261,"Jun 22, 2011",98.75,98.9,97.5,98.28,98.28,7170
3262,"Jun 21, 2011",97.82,99.4,97.5,99.0,99.0,9793
3263,"Jun 20, 2011",96.2,97.8,96.15,97.55,97.55,11721
3264,"Jun 17, 2011",94.9,96.18,94.53,95.65,95.65,9999
3265,"Jun 16, 2011",95.68,95.8,94.78,95.5,95.5,8139
3266,"Jun 15, 2011",94.47,95.75,94.35,95.25,95.25,12996
3267,"Jun 14, 2011",92.1,92.22,91.53,91.85,91.85,14699
3268,"Jun 13, 2011",91.95,92.55,91.95,92.47,92.47,3377
3269,"Jun 10, 2011",91.0,91.93,91.0,91.7,91.7,3065
3270,"Jun 9, 2011",90.43,91.1,90.2,90.45,90.45,4560
3271,"Jun 8, 2011",89.97,90.7,89.5,89.7,89.7,8149
3272,"Jun 7, 2011",88.85,90.32,88.75,89.63,89.63,7702
3273,"Jun 6, 2011",89.22,89.82,88.53,89.7,89.7,4747
3274,"Jun 3, 2011",89.65,89.65,88.68,89.22,89.22,5601
3275,"Jun 2, 2011",89.6,90.28,88.35,89.07,89.07,7450
3276,"Jun 1, 2011",89.88,90.18,88.55,89.78,89.78,7949
3277,"May 31, 2011",89.47,91.1,89.28,90.18,90.18,7850
3278,"May 27, 2011",87.3,89.2,87.3,88.93,88.93,8378
3279,"May 26, 2011",88.57,88.7,87.43,87.8,87.8,10491
3280,"May 25, 2011",87.2,88.95,87.0,88.3,88.3,11540
3281,"May 24, 2011",88.7,88.97,86.93,87.45,87.45,12118
3282,"May 23, 2011",91.5,91.5,88.97,89.25,89.25,13494
3283,"May 20, 2011",91.25,92.07,91.13,91.97,91.97,10136
3284,"May 19, 2011",91.35,92.05,90.5,91.32,91.32,20883
3285,"May 18, 2011",93.07,93.25,91.18,91.65,91.65,24291
3286,"May 17, 2011",93.97,94.22,92.88,93.88,93.88,14739
3287,"May 16, 2011",94.63,95.05,93.4,93.6,93.6,16670
3288,"May 13, 2011",92.65,92.75,92.32,92.85,92.85,20510
3289,"May 12, 2011",92.4,92.75,91.95,92.63,92.63,240
3290,"May 11, 2011",92.2,92.43,92.0,92.03,92.03,409
3291,"May 10, 2011",92.55,92.93,91.85,92.05,92.05,503
3292,"May 9, 2011",92.63,92.65,91.65,92.72,92.72,500
3293,"May 6, 2011",91.55,92.75,91.13,93.35,93.35,499
3294,"May 5, 2011",90.95,91.65,89.65,91.57,91.57,878
3295,"May 4, 2011",92.45,92.45,90.5,90.6,90.6,1601
3296,"May 3, 2011",94.9,95.22,92.65,92.65,92.65,2314
3297,"May 2, 2011",95.43,96.1,94.85,95.65,95.65,979
3298,"Apr 29, 2011",95.85,96.3,94.47,95.28,95.28,1418
3299,"Apr 28, 2011",96.53,96.82,95.82,96.8,96.8,553
3300,"Apr 27, 2011",98.5,98.97,96.5,97.75,97.75,1203
3301,"Apr 26, 2011",100.72,100.78,97.85,98.63,98.63,891
3302,"Apr 25, 2011",101.57,101.6,100.0,100.65,100.65,639
3303,"Apr 21, 2011",102.88,103.13,101.5,102.05,102.05,514
3304,"Apr 20, 2011",103.05,103.43,101.88,102.9,102.9,548
3305,"Apr 19, 2011",102.5,103.28,101.93,103.03,103.03,529
3306,"Apr 18, 2011",101.78,102.7,101.35,102.6,102.6,308
3307,"Apr 15, 2011",103.25,103.25,101.63,102.43,102.43,804
3308,"Apr 14, 2011",93.95,94.05,93.75,93.93,93.93,1177
3309,"Apr 13, 2011",93.57,94.03,93.4,93.95,93.95,2945
3310,"Apr 12, 2011",93.25,93.72,92.85,93.45,93.45,3159
3311,"Apr 11, 2011",93.15,93.95,93.0,93.25,93.25,5175
3312,"Apr 8, 2011",93.0,93.53,92.7,93.15,93.15,4514
3313,"Apr 7, 2011",93.3,93.43,92.3,92.75,92.75,5252
3314,"Apr 6, 2011",94.0,94.43,92.72,93.97,93.97,5898
3315,"Apr 5, 2011",94.2,94.28,92.7,93.7,93.7,4643
3316,"Apr 4, 2011",94.0,94.38,93.63,94.2,94.2,3585
3317,"Apr 1, 2011",94.13,94.32,93.2,94.22,94.22,4947
3318,"Mar 31, 2011",92.65,94.18,92.4,93.72,93.72,5810
3319,"Mar 30, 2011",93.5,93.75,90.6,93.55,93.55,8536
3320,"Mar 29, 2011",92.6,93.9,92.6,93.6,93.6,8116
3321,"Mar 28, 2011",92.1,92.72,91.85,92.6,92.6,6356
3322,"Mar 25, 2011",90.32,93.13,90.32,92.47,92.47,8905
3323,"Mar 24, 2011",89.75,90.57,89.6,90.32,90.32,4745
3324,"Mar 23, 2011",89.78,90.22,88.7,90.07,90.07,8917
3325,"Mar 22, 2011",88.9,89.93,88.4,89.7,89.7,8650
3326,"Mar 21, 2011",88.5,88.9,87.9,88.4,88.4,7194
3327,"Mar 18, 2011",88.38,89.18,87.85,88.32,88.32,11124
3328,"Mar 17, 2011",85.97,88.3,85.43,88.15,88.15,12820
3329,"Mar 16, 2011",84.82,86.38,84.7,85.3,85.3,13914
3330,"Mar 15, 2011",86.3,86.38,84.07,84.88,84.88,20689
3331,"Mar 14, 2011",87.85,87.9,85.2,85.95,85.95,21122
3332,"Mar 11, 2011",89.53,89.75,87.6,88.15,88.15,22514
3333,"Mar 10, 2011",89.7,90.63,88.75,89.85,89.85,26613
3334,"Mar 9, 2011",89.4,90.0,88.63,89.75,89.75,30309
3335,"Mar 8, 2011",86.7,89.4,86.2,89.13,89.13,32983
3336,"Mar 7, 2011",88.47,88.47,86.28,86.4,86.4,29592
3337,"Mar 4, 2011",88.5,89.05,87.75,88.47,88.47,21959
3338,"Mar 3, 2011",88.43,89.15,88.03,88.8,88.8,18590
3339,"Mar 2, 2011",87.95,88.57,87.32,88.25,88.25,18533
3340,"Mar 1, 2011",88.85,89.55,87.75,88.1,88.1,19285
3341,"Feb 28, 2011",90.1,90.2,88.6,88.8,88.8,18126
3342,"Feb 25, 2011",89.32,90.65,89.3,90.2,90.2,15915
3343,"Feb 24, 2011",91.15,91.88,89.32,89.5,89.5,24089
3344,"Feb 23, 2011",92.3,92.65,90.07,90.97,90.97,19603
3345,"Feb 22, 2011",92.72,93.95,91.93,92.28,92.28,19808
3346,"Feb 18, 2011",92.2,93.65,92.07,92.28,92.28,15431
3347,"Feb 17, 2011",91.78,92.85,91.03,92.18,92.18,18000
3348,"Feb 16, 2011",92.55,95.0,91.55,91.9,91.9,22297
3349,"Feb 15, 2011",92.5,93.35,92.07,92.55,92.55,11300
3350,"Feb 14, 2011",86.43,86.7,85.55,85.68,85.68,15874
3351,"Feb 11, 2011",86.93,87.0,86.35,86.4,86.4,2075
3352,"Feb 10, 2011",85.35,86.93,85.35,86.72,86.72,2813
3353,"Feb 9, 2011",84.75,85.47,84.75,85.18,85.18,3106
3354,"Feb 8, 2011",85.03,85.38,84.4,84.82,84.82,5669
3355,"Feb 7, 2011",84.5,85.5,84.5,84.95,84.95,4479
