,MarketTradeDate,OpenPx,HighPx,LowPx,SettlementPx,Volume,OpenInterest,ContractDate
9773,1985-10-18,45.63,46.75,45.35,46.7,4121,11540,1985-12-01
9774,1985-10-17,46.25,46.4,45.55,45.62,3921,11140,1985-12-01
9775,1985-10-16,45.8,46.5,45.8,46.42,4618,10720,1985-12-01
9776,1985-10-15,45.79,46.25,45.45,45.75,3843,10340,1985-12-01
9777,1985-10-14,45.7,46.4,45.45,45.72,4154,10460,1985-12-01
9778,1985-10-11,44.75,46.0,44.7,45.95,5318,10130,1985-12-01
9779,1985-10-10,43.78,44.95,43.7,44.9,4480,9813,1985-12-01
9780,1985-10-09,44.8,44.85,43.95,44.0,4048,9849,1985-12-01
9781,1985-10-08,45.01,45.55,44.8,45.1,4967,9831,1985-12-01
9782,1985-10-07,44.18,44.72,44.0,44.47,2568,9645,1985-12-01
9783,1985-10-04,44.45,44.5,43.8,44.32,2829,9476,1985-12-01
9784,1985-10-03,44.48,44.92,43.95,44.62,4728,9087,1985-12-01
9785,1985-10-02,43.93,44.4,43.4,44.22,4215,8817,1985-12-01
9786,1985-10-01,43.1,44.1,43.05,43.85,3841,8504,1985-12-01
9787,1985-09-30,42.13,43.4,41.9,43.2,3907,8254,1985-12-01
9788,1985-09-27,42.05,42.35,41.8,42.12,1917,8366,1985-12-01
9789,1985-09-26,41.75,42.7,41.7,42.5,4327,8272,1985-12-01
9790,1985-09-25,41.79,41.85,41.25,41.65,2806,8380,1985-12-01
9791,1985-09-24,41.18,42.27,41.1,41.85,3433,8332,1985-12-01
9792,1985-09-23,41.88,42.5,41.3,42.37,2809,7715,1985-12-01
9793,1985-09-20,41.78,42.1,41.4,41.72,2758,7560,1985-12-01
9794,1985-09-19,41.43,42.17,41.35,41.97,4188,7316,1985-12-01
9795,1985-09-18,40.63,41.5,40.15,41.45,3883,6946,1985-12-01
9796,1985-09-17,40.08,40.85,39.85,40.4,4728,6981,1985-12-01
9797,1985-09-16,39.1,40.1,38.85,40.0,2973,6957,1985-12-01
9798,1985-09-13,36.9,37.42,36.5,37.15,2564,7471,1985-10-01
9799,1985-09-12,36.2,37.45,35.97,36.75,4109,7610,1985-10-01
9800,1985-09-11,35.53,36.25,35.27,36.12,2415,8470,1985-10-01
9801,1985-09-10,35.18,35.67,35.0,35.55,2392,8564,1985-10-01
9802,1985-09-09,35.06,35.1,34.45,34.8,2395,8621,1985-10-01
9803,1985-09-06,35.64,35.9,35.2,35.47,1673,8948,1985-10-01
9804,1985-09-05,35.85,35.97,35.5,35.6,2164,8804,1985-10-01
9805,1985-09-04,35.2,35.8,34.95,35.7,2686,8636,1985-10-01
9806,1985-09-03,36.25,36.3,34.92,35.0,2555,8711,1985-10-01
9807,1985-08-30,36.33,36.65,36.05,36.3,1368,9035,1985-10-01
9808,1985-08-29,36.3,36.77,35.97,36.3,1826,9255,1985-10-01
9809,1985-08-28,36.93,37.12,36.25,36.35,2565,9277,1985-10-01
9810,1985-08-27,35.73,37.25,35.62,37.2,3473,9129,1985-10-01
9811,1985-08-26,36.43,36.45,35.75,35.87,2354,8681,1985-10-01
9812,1985-08-23,36.39,36.6,36.25,36.3,1991,8676,1985-10-01
9813,1985-08-22,37.06,37.3,36.25,36.27,3058,8589,1985-10-01
9814,1985-08-21,36.83,37.07,36.6,37.0,2957,9030,1985-10-01
9815,1985-08-20,36.25,36.85,36.1,36.65,2854,8922,1985-10-01
9816,1985-08-19,37.63,37.65,36.45,36.47,4050,9023,1985-10-01
9817,1985-08-16,38.38,38.62,37.9,37.95,2761,9114,1985-10-01
9818,1985-08-15,37.93,38.5,37.9,38.2,3346,8937,1985-10-01
9819,1985-08-14,36.9,37.82,36.7,37.67,3550,8644,1985-10-01
9820,1985-08-13,37.63,37.65,36.65,36.67,3324,8530,1985-10-01
9821,1985-08-12,37.9,38.5,37.8,38.12,2267,8753,1985-10-01
9822,1985-08-09,38.68,38.75,37.42,37.65,4284,8567,1985-10-01
9823,1985-08-08,39.58,39.6,38.42,38.62,3309,7897,1985-10-01
9824,1985-08-07,40.55,40.7,39.15,39.15,3626,7755,1985-10-01
9825,1985-08-06,41.15,41.15,40.5,40.65,2445,7835,1985-10-01
9826,1985-08-05,40.33,41.3,40.3,41.2,3123,7574,1985-10-01
9827,1985-08-02,39.86,40.12,39.75,39.8,1330,7509,1985-10-01
9828,1985-08-01,39.95,40.15,39.6,39.75,2565,7481,1985-10-01
9829,1985-07-31,38.38,40.02,38.35,40.0,3947,7420,1985-10-01
9830,1985-07-30,42.88,43.0,41.97,42.57,2710,4035,1985-08-01
9831,1985-07-29,43.75,44.05,42.6,42.62,2904,4663,1985-08-01
9832,1985-07-26,44.95,45.0,43.67,43.85,3229,5587,1985-08-01
9833,1985-07-25,45.16,45.6,44.95,45.07,2061,6278,1985-08-01
9834,1985-07-24,44.85,45.45,43.83,45.05,2948,7056,1985-08-01
9835,1985-07-23,41.1,41.2,40.3,40.47,2460,5819,1985-10-01
9836,1985-07-22,45.58,45.8,44.8,45.02,2876,7664,1985-08-01
9837,1985-07-19,46.9,46.95,45.5,45.55,2640,8416,1985-08-01
9838,1985-07-18,46.98,47.32,46.75,46.82,2260,8469,1985-08-01
9839,1985-07-17,46.25,47.3,46.2,47.17,3684,8637,1985-08-01
9840,1985-07-16,46.83,47.02,46.1,46.95,3983,9127,1985-08-01
9841,1985-07-15,46.85,47.2,46.65,46.8,3181,9088,1985-08-01
9842,1985-07-12,47.78,47.85,47.07,47.22,2867,9503,1985-08-01
9843,1985-07-11,48.33,48.35,47.0,47.6,4566,9552,1985-08-01
9844,1985-07-10,48.15,48.65,48.1,48.3,2653,9764,1985-08-01
9845,1985-07-09,48.03,48.3,47.8,47.97,2808,9861,1985-08-01
9846,1985-07-08,48.6,48.65,47.75,48.32,3401,10160,1985-08-01
9847,1985-07-05,48.55,49.45,48.4,48.9,2827,9957,1985-08-01
9848,1985-07-03,48.23,48.45,48.02,48.02,1754,9821,1985-08-01
9849,1985-07-02,47.43,48.22,47.25,47.95,2620,9843,1985-08-01
9850,1985-07-01,44.48,44.7,43.4,43.57,689,3793,1985-10-01
9851,1985-06-28,48.73,48.75,48.3,48.35,1565,9928,1985-08-01
9852,1985-06-27,48.2,48.6,48.0,48.3,3438,10040,1985-08-01
9853,1985-06-26,48.68,48.8,48.05,48.25,3823,10010,1985-08-01
9854,1985-06-25,47.68,48.55,47.45,48.32,3862,9716,1985-08-01
9855,1985-06-24,47.75,47.85,46.57,47.6,5493,9406,1985-08-01
9856,1985-06-21,50.28,50.3,49.3,49.4,3436,7065,1985-07-01
9857,1985-06-20,50.38,50.5,48.8,49.0,4889,8478,1985-08-01
9858,1985-06-19,51.0,51.05,50.37,50.97,2261,7837,1985-07-01
9859,1985-06-18,50.95,51.1,50.62,50.92,2935,7621,1985-07-01
9860,1985-06-17,50.93,51.35,50.82,51.02,2246,7459,1985-07-01
9861,1985-06-14,50.05,50.8,49.85,50.6,3615,7472,1985-07-01
9862,1985-06-13,50.4,50.85,49.75,49.82,2786,7450,1985-07-01
9863,1985-06-12,50.55,50.67,50.32,50.47,2392,7331,1985-07-01
9864,1985-06-11,50.58,51.0,50.32,50.85,2404,7252,1985-07-01
9865,1985-06-10,50.95,51.12,50.52,50.75,2635,7187,1985-07-01
9866,1985-06-07,50.93,51.2,50.65,50.7,2667,7170,1985-07-01
9867,1985-06-06,50.13,50.92,50.02,50.6,3543,7001,1985-07-01
9868,1985-06-05,50.23,50.35,49.7,49.9,3959,6946,1985-07-01
9869,1985-06-04,51.4,51.45,50.32,50.32,4742,6815,1985-07-01
9870,1985-06-03,50.88,51.95,50.75,51.82,3006,6925,1985-07-01
9871,1985-05-31,50.43,51.25,50.25,51.1,2420,6722,1985-07-01
9872,1985-05-30,47.6,47.95,47.25,47.55,2645,4205,1985-06-01
9873,1985-05-29,48.33,48.4,47.7,47.85,2763,4718,1985-06-01
9874,1985-05-28,51.25,51.6,50.95,51.52,2267,6836,1985-07-01
9875,1985-05-24,48.65,49.2,48.52,48.9,1856,5802,1985-06-01
9876,1985-05-23,50.78,51.32,50.75,50.95,3111,6614,1985-07-01
9877,1985-05-22,47.73,48.4,47.62,48.3,3013,6002,1985-06-01
9878,1985-05-21,47.63,47.85,47.3,47.65,3128,6585,1985-06-01
9879,1985-05-20,46.83,47.57,46.8,47.45,2864,6917,1985-06-01
9880,1985-05-17,46.7,46.97,46.55,46.87,2048,7266,1985-06-01
9881,1985-05-16,47.15,47.27,46.6,46.8,2778,7121,1985-06-01
9882,1985-05-15,46.45,47.5,46.4,47.45,3633,7082,1985-06-01
9883,1985-05-14,46.55,46.87,46.15,46.7,2542,7514,1985-06-01
9884,1985-05-13,46.7,46.95,46.3,46.5,2882,7593,1985-06-01
9885,1985-05-10,46.0,47.0,45.85,46.82,3961,8344,1985-06-01
9886,1985-05-09,46.03,46.35,45.72,45.95,2619,8281,1985-06-01
9887,1985-05-08,45.8,46.2,45.35,45.4,2900,8072,1985-06-01
9888,1985-05-07,45.33,45.5,45.1,45.35,1795,8302,1985-06-01
9889,1985-05-06,44.76,45.6,44.4,45.55,3133,8380,1985-06-01
9890,1985-05-03,45.78,46.35,44.75,44.92,4155,8608,1985-06-01
9891,1985-05-02,46.15,46.37,45.7,45.77,2327,8785,1985-06-01
9892,1985-05-01,45.98,46.3,45.72,46.0,2871,8798,1985-06-01
9893,1985-04-30,47.03,47.12,46.15,46.3,2998,9016,1985-06-01
9894,1985-04-29,46.65,47.05,46.6,46.85,1862,8814,1985-06-01
9895,1985-04-26,46.98,47.07,46.57,46.65,1542,8883,1985-06-01
9896,1985-04-25,46.48,46.9,46.32,46.8,2708,9062,1985-06-01
9897,1985-04-24,47.08,47.1,46.45,46.65,3504,9134,1985-06-01
9898,1985-04-23,47.28,47.45,46.75,47.22,3191,9422,1985-06-01
9899,1985-04-22,47.8,47.95,47.07,47.3,4524,9602,1985-06-01
9900,1985-04-19,48.6,48.85,48.05,48.07,2450,9876,1985-06-01
9901,1985-04-18,48.53,48.8,48.2,48.45,2222,9889,1985-06-01
9902,1985-04-17,48.65,48.75,48.22,48.4,2834,9707,1985-06-01
9903,1985-04-16,48.48,48.95,48.0,48.57,4360,9716,1985-06-01
9904,1985-04-15,48.1,48.57,47.75,48.25,3763,9729,1985-06-01
9905,1985-04-12,48.78,48.92,48.1,48.17,4219,9660,1985-06-01
9906,1985-04-11,49.73,49.97,49.07,49.15,3682,9922,1985-06-01
9907,1985-04-10,49.44,49.9,49.25,49.82,3627,9982,1985-06-01
9908,1985-04-09,49.1,49.8,49.05,49.47,3206,6750,1985-06-01
9909,1985-04-08,49.09,49.55,48.42,49.12,3908,9741,1985-06-01
9910,1985-04-04,48.93,49.6,48.87,49.22,4329,9679,1985-06-01
9911,1985-04-03,48.0,48.85,47.85,48.72,3691,10340,1985-06-01
9912,1985-04-02,48.63,48.85,47.92,48.25,5539,10350,1985-06-01
9913,1985-04-01,49.48,49.7,48.65,49.02,5192,10220,1985-06-01
9914,1985-03-29,50.73,50.85,49.4,49.57,4177,9770,1985-06-01
9915,1985-03-28,50.93,51.1,50.47,50.55,2702,9768,1985-06-01
9916,1985-03-27,51.33,51.42,50.7,51.1,5448,10120,1985-06-01
9917,1985-03-26,49.93,51.17,49.8,51.02,4817,9330,1985-06-01
9918,1985-03-25,50.25,50.3,49.65,49.75,2983,8710,1985-06-01
9919,1985-03-22,50.5,50.65,50.2,50.37,2065,8060,1985-06-01
9920,1985-03-21,50.53,50.7,50.35,50.52,1287,7730,1985-06-01
9921,1985-03-20,50.6,50.85,50.35,50.6,1955,7771,1985-06-01
9922,1985-03-19,50.23,50.95,50.2,50.8,2987,8050,1985-06-01
9923,1985-03-18,49.94,50.5,49.75,50.15,2823,8340,1985-06-01
9924,1985-03-15,50.4,50.75,49.05,49.97,5262,8363,1985-06-01
9925,1985-03-14,51.2,51.32,50.2,50.47,4437,8483,1985-06-01
9926,1985-03-13,51.98,52.0,51.35,51.4,3732,8715,1985-06-01
9927,1985-03-12,52.08,52.6,51.9,52.05,3396,9066,1985-06-01
9928,1985-03-11,52.45,52.6,52.07,52.22,1862,8966,1985-06-01
9929,1985-03-08,52.08,52.9,51.85,52.85,2932,8680,1985-06-01
9930,1985-03-07,52.33,52.57,52.1,52.42,2345,8541,1985-06-01
9931,1985-03-06,46.45,47.5,46.4,47.42,3992,9451,1985-04-01
9932,1985-03-05,51.28,51.85,51.15,51.8,2386,8142,1985-06-01
9933,1985-03-04,51.68,51.7,51.1,51.35,2313,8361,1985-06-01
9934,1985-03-01,51.41,51.95,51.35,51.87,2132,8316,1985-06-01
9935,1985-02-28,51.31,51.82,51.2,51.65,2497,8368,1985-06-01
9936,1985-02-27,46.58,47.0,46.55,46.87,2694,10310,1985-04-01
9937,1985-02-26,50.98,51.2,50.75,50.9,3206,8445,1985-06-01
9938,1985-02-25,51.55,51.9,50.65,50.92,4604,8317,1985-06-01
9939,1985-02-22,52.23,52.25,51.8,51.95,2147,8482,1985-06-01
9940,1985-02-21,52.48,52.8,52.17,52.47,1558,8338,1985-06-01
9941,1985-02-20,46.89,47.37,46.65,47.2,2454,11830,1985-04-01
9942,1985-02-19,46.9,47.0,46.75,46.87,3244,11760,1985-04-01
9943,1985-02-15,46.67,46.67,46.67,46.67,0,-1000000000,1986-04-01
9944,1985-02-15,48.6,48.6,48.2,48.47,0,-1000000000,1985-10-01
9945,1985-02-15,53.93,53.95,53.57,53.8,0,-1000000000,1985-07-01
9946,1985-02-15,53.17,53.17,52.65,52.9,0,-1000000000,1985-06-01
9947,1985-02-15,51.65,51.72,51.25,51.42,0,-1000000000,1985-02-01
9948,1985-02-15,48.9,48.9,48.5,48.5,0,-1000000000,1986-02-01
9949,1985-02-15,48.85,48.9,48.7,48.75,0,-1000000000,1985-12-01
9950,1985-02-15,47.83,47.85,47.3,47.57,0,-1000000000,1985-04-01
9951,1985-02-15,53.24,53.25,52.9,53.0,0,-1000000000,1985-08-01
9952,1985-02-14,47.48,47.8,47.42,47.67,1577,11310,1985-04-01
9953,1985-02-13,47.63,47.85,47.37,47.5,2499,11310,1985-04-01
9954,1985-02-12,47.44,48.07,47.22,47.92,4274,11370,1985-04-01
9955,1985-02-11,47.63,47.8,47.3,47.37,1910,11340,1985-04-01
9956,1985-02-08,47.53,47.8,47.35,47.52,1978,11090,1985-04-01
9957,1985-02-07,47.58,47.9,47.2,47.37,3875,10950,1985-04-01
9958,1985-02-06,48.88,48.9,47.5,47.57,6463,11050,1985-04-01
9959,1985-02-05,48.53,49.07,48.4,48.97,4451,10890,1985-04-01
9960,1985-02-04,48.79,49.2,48.35,48.47,3625,10110,1985-04-01
9961,1985-02-01,48.78,49.1,48.7,48.92,2069,9727,1985-04-01
9962,1985-01-31,49.21,49.4,48.67,48.75,2519,9418,1985-04-01
9963,1985-01-30,48.88,49.27,48.65,49.22,2454,9125,1985-04-01
9964,1985-01-29,51.6,51.87,51.45,51.65,2175,7439,1985-02-01
9965,1985-01-28,48.88,49.22,48.57,49.12,2852,8440,1985-04-01
9966,1985-01-25,48.8,49.05,48.55,48.75,1410,8058,1985-04-01
9967,1985-01-24,48.68,49.1,48.52,48.85,3579,8137,1985-04-01
9968,1985-01-23,48.38,48.85,48.35,48.72,2204,7816,1985-04-01
9969,1985-01-22,47.73,48.47,47.7,48.3,3464,7962,1985-04-01
9970,1985-01-21,52.03,52.05,51.02,51.1,2737,8201,1985-02-01
9971,1985-01-18,49.1,49.15,48.9,49.0,1268,7189,1985-04-01
9972,1985-01-17,51.48,51.9,51.37,51.7,2748,8611,1985-02-01
9973,1985-01-16,51.98,52.2,51.5,51.55,4334,9078,1985-02-01
9974,1985-01-15,53.15,53.2,52.0,52.4,3864,9778,1985-02-01
9975,1985-01-14,52.63,53.25,52.12,53.15,4297,10100,1985-02-01
9976,1985-01-11,52.58,52.8,52.5,52.55,1233,10630,1985-02-01
9977,1985-01-10,52.5,52.7,52.4,52.55,1846,10690,1985-02-01
9978,1985-01-09,52.33,52.75,52.2,52.37,3863,10810,1985-02-01
9979,1985-01-08,53.03,53.27,51.9,52.0,5536,10650,1985-02-01
9980,1985-01-07,52.63,53.05,52.4,52.97,2762,11180,1985-02-01
9981,1985-01-04,52.86,53.2,52.65,53.07,2489,11630,1985-02-01
9982,1985-01-03,53.48,53.5,52.85,52.97,3736,11650,1985-02-01
9983,1985-01-02,53.46,53.85,53.4,53.75,2194,11950,1985-02-01
9984,1984-12-31,53.43,53.5,53.25,53.32,1199,11830,1985-02-01
9985,1984-12-28,53.58,53.62,53.27,53.45,1513,11890,1985-02-01
9986,1984-12-27,53.44,53.92,53.4,53.8,2678,11810,1985-02-01
9987,1984-12-26,53.58,53.97,53.4,53.7,3682,11810,1985-02-01
9988,1984-12-24,53.75,54.35,53.55,53.9,6589,11740,1985-02-01
9989,1984-12-21,53.17,53.17,53.17,53.17,1037,10550,1985-02-01
9990,1984-12-20,51.57,51.87,51.42,51.67,3019,10620,1985-02-01
9991,1984-12-19,51.52,51.97,51.45,51.85,2643,11290,1985-02-01
9992,1984-12-18,52.02,52.22,51.75,51.8,4240,11930,1985-02-01
9993,1984-12-17,51.75,52.35,51.4,52.3,4782,11800,1985-02-01
9994,1984-12-14,51.47,52.2,51.3,51.77,4165,11630,1985-02-01
9995,1984-12-13,52.02,52.1,51.45,51.55,3163,11720,1985-02-01
9996,1984-12-12,51.92,52.0,51.5,51.9,3862,11540,1985-02-01
9997,1984-12-11,51.22,51.9,51.12,51.82,4313,11340,1985-02-01
9998,1984-12-10,51.92,52.05,51.02,51.12,7161,11810,1985-02-01
9999,1984-12-07,53.05,53.1,52.2,52.4,5507,12890,1985-02-01
10000,1984-12-06,53.22,53.35,52.75,53.17,3907,12950,1985-02-01
10001,1984-12-05,52.75,53.2,52.7,53.07,4787,12410,1985-02-01
10002,1984-12-04,53.75,53.9,52.35,52.65,7214,12220,1985-02-01
10003,1984-12-03,53.87,53.9,53.2,53.6,4491,12440,1985-02-01
10004,1984-11-30,52.9,54.2,52.85,53.92,7386,12250,1985-02-01
10005,1984-11-29,53.23,53.6,52.55,53.0,5055,12440,1985-02-01
10006,1984-11-28,52.87,53.4,52.8,53.35,4005,11860,1985-02-01
10007,1984-11-27,52.57,53.4,52.5,52.87,4880,11710,1985-02-01
10008,1984-11-26,52.57,52.6,51.8,52.17,3697,8553,1984-12-01
10009,1984-11-23,53.48,53.7,53.1,53.2,2411,10050,1985-02-01
10010,1984-11-21,52.6,53.45,52.55,53.37,3277,10120,1984-12-01
10011,1984-11-20,52.25,52.95,52.15,52.62,3887,9856,1984-12-01
10012,1984-11-19,52.45,52.8,52.05,52.3,3909,10180,1984-12-01
10013,1984-11-16,51.47,52.7,51.3,52.65,4715,9895,1984-12-01
10014,1984-11-15,51.47,51.87,51.2,51.52,3713,10380,1984-12-01
10015,1984-11-14,51.1,51.95,51.0,51.42,5963,10360,1984-12-01
10016,1984-11-13,50.55,51.0,50.42,50.82,3358,10350,1984-12-01
10017,1984-11-12,50.32,50.95,50.2,50.8,3731,10910,1984-12-01
10018,1984-11-09,50.22,50.4,49.8,50.17,3700,10620,1984-12-01
10019,1984-11-08,49.18,50.25,49.15,50.15,5893,10680,1984-12-01
10020,1984-11-07,51.27,51.3,50.65,50.77,2828,7024,1985-02-01
10021,1984-11-06,49.47,49.8,49.25,49.35,4431,10840,1984-12-01
10022,1984-11-05,48.8,49.6,48.7,49.52,3857,10550,1984-12-01
10023,1984-11-02,48.82,49.1,48.47,48.85,2949,10900,1984-12-01
10024,1984-11-01,48.6,49.1,48.3,48.7,4448,10680,1984-12-01
10025,1984-10-31,48.17,48.7,48.07,48.45,4060,10520,1984-12-01
10026,1984-10-30,47.95,48.55,47.9,48.05,5051,10460,1984-12-01
10027,1984-10-29,47.88,48.45,47.7,48.3,7001,10350,1984-12-01
10028,1984-10-26,46.77,47.7,46.55,47.65,4671,11590,1984-12-01
10029,1984-10-25,46.72,46.9,46.4,46.5,2169,11070,1984-12-01
10030,1984-10-24,46.58,46.95,46.2,46.75,3357,10940,1984-12-01
10031,1984-10-23,46.72,46.8,46.35,46.57,2798,10580,1984-12-01
10032,1984-10-22,46.2,46.85,46.15,46.65,4767,10860,1984-12-01
10033,1984-10-19,46.1,46.25,45.42,45.85,5822,10830,1984-12-01
10034,1984-10-18,46.47,46.8,46.35,46.65,3238,11430,1984-12-01
10035,1984-10-17,46.87,47.07,46.55,46.7,3846,11590,1984-12-01
10036,1984-10-16,47.22,47.37,46.75,46.8,3460,11400,1984-12-01
10037,1984-10-15,47.47,47.7,47.25,47.3,3266,11340,1984-12-01
10038,1984-10-12,47.57,47.9,47.55,47.72,3976,11470,1984-12-01
10039,1984-10-11,47.17,47.75,46.8,47.7,4465,11440,1984-12-01
10040,1984-10-10,46.8,47.17,46.42,46.95,3852,11250,1984-12-01
10041,1984-10-09,46.27,46.9,46.25,46.65,3346,11350,1984-12-01
10042,1984-10-08,46.12,46.7,45.8,46.47,3554,11220,1984-12-01
10043,1984-10-05,46.65,46.7,46.15,46.22,2533,10820,1984-12-01
10044,1984-10-04,46.9,47.12,46.6,46.92,4389,10730,1984-12-01
10045,1984-10-03,46.32,46.8,45.9,46.72,2905,10880,1984-12-01
10046,1984-10-02,46.71,46.8,46.22,46.32,2231,10430,1984-12-01
10047,1984-10-01,46.07,46.67,46.05,46.55,2377,10200,1984-12-01
10048,1984-09-28,46.27,46.55,45.9,45.95,3435,9863,1984-12-01
10049,1984-09-27,46.55,46.6,45.95,46.2,4377,9793,1984-12-01
10050,1984-09-26,46.97,47.15,46.55,46.67,3162,9247,1984-12-01
10051,1984-09-25,46.72,47.07,46.7,47.0,2164,8428,1984-12-01
10052,1984-09-24,47.05,47.1,46.6,46.85,4037,8458,1984-12-01
10053,1984-09-21,45.82,46.0,45.7,45.77,2329,6947,1984-10-01
10054,1984-09-20,48.72,49.05,48.7,48.9,2242,8089,1984-12-01
10055,1984-09-19,48.87,48.9,48.6,48.8,1598,8208,1984-12-01
10056,1984-09-18,48.72,49.1,48.65,48.9,1538,8180,1984-12-01
10057,1984-09-17,48.57,48.9,48.4,48.72,1588,8268,1984-12-01
10058,1984-09-14,48.45,48.72,48.35,48.55,1775,8290,1984-12-01
10059,1984-09-13,48.72,48.77,48.05,48.35,2605,8309,1984-12-01
10060,1984-09-12,48.21,48.65,48.12,48.6,2730,8365,1984-12-01
10061,1984-09-11,48.7,49.0,48.05,48.1,4432,8145,1984-12-01
10062,1984-09-10,46.85,47.37,46.8,47.27,1391,9723,1984-10-01
10063,1984-09-07,49.47,49.55,48.9,48.97,1906,8072,1984-12-01
10064,1984-09-06,49.77,49.92,49.5,49.62,1756,7970,1984-12-01
10065,1984-09-05,50.25,50.55,49.82,49.95,3797,7857,1984-12-01
10066,1984-09-04,47.52,48.1,47.25,48.02,2596,10910,1984-10-01
10067,1984-08-31,49.02,49.55,49.0,49.4,1224,7608,1984-12-01
10068,1984-08-30,49.05,49.2,48.75,48.97,1761,7583,1984-12-01
10069,1984-08-29,48.77,49.35,48.75,48.95,1827,7278,1984-12-01
10070,1984-08-28,47.12,47.3,46.82,47.15,1809,10730,1984-10-01
10071,1984-08-27,47.42,47.85,47.02,47.2,2951,10680,1984-10-01
10072,1984-08-24,46.82,47.8,46.5,47.45,3738,10720,1984-10-01
10073,1984-08-23,47.07,47.25,46.7,46.82,3041,11200,1984-10-01
10074,1984-08-22,47.67,48.0,46.6,46.85,4320,11400,1984-10-01
10075,1984-08-21,47.45,47.92,47.25,47.65,3270,10940,1984-10-01
10076,1984-08-20,47.86,47.9,47.3,47.55,4317,10650,1984-10-01
10077,1984-08-17,49.37,49.5,47.7,47.87,5570,11060,1984-10-01
10078,1984-08-16,49.35,49.7,49.1,49.2,2695,11140,1984-10-01
10079,1984-08-15,48.85,49.4,48.75,49.15,3504,10820,1984-10-01
10080,1984-08-14,48.92,49.6,48.75,49.17,3645,10620,1984-10-01
10081,1984-08-13,49.62,49.65,49.0,49.15,3066,10450,1984-10-01
10082,1984-08-10,49.97,50.3,49.7,49.77,3776,10590,1984-10-01
10083,1984-08-09,48.52,50.05,48.5,49.95,4987,10800,1984-10-01
10084,1984-08-08,49.01,49.27,48.27,48.55,3973,9960,1984-10-01
10085,1984-08-07,49.02,49.22,48.45,49.1,3520,9692,1984-10-01
10086,1984-08-06,49.37,49.87,48.65,48.87,3938,9465,1984-10-01
10087,1984-08-03,48.42,49.45,48.3,49.25,3248,9223,1984-10-01
10088,1984-08-02,48.02,48.15,47.8,48.12,2169,9274,1984-10-01
10089,1984-08-01,47.52,48.25,47.5,47.87,3147,9132,1984-10-01
10090,1984-07-31,47.47,47.8,47.2,47.42,2763,9195,1984-10-01
10091,1984-07-30,51.77,52.5,51.65,51.77,3479,6681,1984-08-01
10092,1984-07-27,51.72,51.97,51.25,51.62,3899,7407,1984-08-01
10093,1984-07-26,52.3,52.5,51.45,51.6,5861,8656,1984-08-01
10094,1984-07-25,52.45,52.85,52.0,52.65,5483,9336,1984-08-01
10095,1984-07-24,53.9,53.95,52.82,52.87,4009,10710,1984-08-01
10096,1984-07-23,54.45,54.5,53.45,53.82,4982,11330,1984-08-01
10097,1984-07-20,53.97,54.3,53.82,54.05,3046,12000,1984-08-01
10098,1984-07-19,53.92,54.12,53.62,54.05,3105,12350,1984-08-01
10099,1984-07-18,53.52,53.8,53.2,53.65,3812,12120,1984-08-01
10100,1984-07-17,54.37,54.6,53.77,53.87,3989,12270,1984-08-01
10101,1984-07-16,54.17,54.5,53.62,54.35,4309,12070,1984-08-01
10102,1984-07-13,54.3,54.6,53.72,54.0,3245,11890,1984-08-01
10103,1984-07-12,53.72,54.3,53.5,54.15,4892,12000,1984-08-01
10104,1984-07-11,54.1,54.5,53.4,53.45,7775,12610,1984-08-01
10105,1984-07-10,54.8,54.85,54.0,54.4,5340,12990,1984-08-01
10106,1984-07-09,55.05,55.52,54.65,54.67,4563,12670,1984-08-01
10107,1984-07-06,54.72,55.05,54.4,54.8,3227,12530,1984-08-01
10108,1984-07-05,54.75,55.05,53.97,54.67,5529,12640,1984-08-01
10109,1984-07-03,54.6,54.75,53.9,54.52,5128,12250,1984-08-01
10110,1984-07-02,55.85,55.9,54.35,54.4,5941,12360,1984-08-01
10111,1984-06-29,55.55,56.05,55.5,55.77,3603,11810,1984-08-01
10112,1984-06-28,55.32,55.6,55.1,55.22,3114,11810,1984-08-01
10113,1984-06-27,55.21,55.45,54.9,55.2,5214,11640,1984-08-01
10114,1984-06-26,55.45,55.5,54.85,54.97,8628,11670,1984-08-01
10115,1984-06-25,54.57,55.1,54.5,54.92,4309,6382,1984-07-01
10116,1984-06-22,56.75,56.75,56.75,56.75,420,10790,1984-08-01
10117,1984-06-21,58.96,59.25,58.1,58.25,2614,10820,1984-08-01
10118,1984-06-20,59.45,59.5,58.85,58.87,2390,11040,1984-08-01
10119,1984-06-19,59.35,59.7,59.1,59.55,3318,11170,1984-08-01
10120,1984-06-18,57.17,57.85,57.15,57.7,3612,7562,1984-07-01
10121,1984-06-15,56.67,57.35,56.55,57.12,2424,8077,1984-07-01
10122,1984-06-14,58.67,58.7,58.1,58.17,2086,10760,1984-08-01
10123,1984-06-13,57.2,57.25,56.75,56.92,2085,8389,1984-07-01
10124,1984-06-12,56.87,57.2,56.7,57.02,2471,8223,1984-07-01
10125,1984-06-11,58.72,59.2,58.7,58.95,2697,10020,1984-08-01
10126,1984-06-08,56.45,56.7,56.07,56.65,2392,8349,1984-07-01
10127,1984-06-07,57.35,57.4,56.52,56.62,2941,8278,1984-07-01
10128,1984-06-06,58.42,59.25,58.15,59.17,3724,9810,1984-08-01
10129,1984-06-05,58.37,58.87,58.12,58.65,3972,10280,1984-08-01
